"","X.Network","Station","Location","Channel","Latitude","Longitude","Elevation","Depth","Azimuth","Dip","SensorDescription","Scale","ScaleFreq","ScaleUnits","SampleRate","StartTime","EndTime","Xcoord","Ycoord"
"136","NL","BMD1",NA,"HGZ",53.34726,6.64225,2,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"11/09/2013 00:00","11/03/2014 05:16",238580.938968071,596379.233671198
"137","NL","BMD2",NA,"HGE",53.35325,6.6472,0,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"10/09/2013 00:00","05/12/2019 14:10",238898.893336851,597051.578454133
"138","NL","BMD2",NA,"HGE",53.35325,6.6472,0,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"05/12/2019 14:10","31/12/2599 23:59",238898.893336851,597051.578454133
"139","NL","BMD2",NA,"HGN",53.35325,6.6472,0,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"10/09/2013 00:00","05/12/2019 14:10",238898.893336851,597051.578454133
"140","NL","BMD2",NA,"HGN",53.35325,6.6472,0,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"05/12/2019 14:10","31/12/2599 23:59",238898.893336851,597051.578454133
"141","NL","BMD2",NA,"HGZ",53.35325,6.6472,0,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"10/09/2013 00:00","05/12/2019 14:10",238898.893336851,597051.578454133
"142","NL","BMD2",NA,"HGZ",53.35325,6.6472,0,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"05/12/2019 14:10","31/12/2599 23:59",238898.893336851,597051.578454133
"143","NL","BONL",NA,"HGE",53.40014,6.75483,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"19/09/2013 00:00","23/08/2015 00:00",245965.850441528,602400.426832024
"144","NL","BONL",NA,"HGN",53.40014,6.75483,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"19/09/2013 00:00","23/08/2015 00:00",245965.850441528,602400.426832024
"145","NL","BONL",NA,"HGZ",53.40014,6.75483,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"19/09/2013 00:00","23/08/2015 00:00",245965.850441528,602400.426832024
"146","NL","BOWW",NA,"HGE",53.34053,6.8125,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"01/10/2013 00:00","31/12/2599 23:59",249932.77418749,595841.477228914
"147","NL","BOWW",NA,"HGN",53.34053,6.8125,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"01/10/2013 00:00","31/12/2599 23:59",249932.77418749,595841.477228914
"148","NL","BOWW",NA,"HGZ",53.34053,6.8125,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"01/10/2013 00:00","31/12/2599 23:59",249932.77418749,595841.477228914
"149","NL","BRSW",NA,"HGE",52.842316,7.032279,12.5,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"28/02/2019 00:00","31/12/2599 23:59",265834.879706847,540719.926201333
"150","NL","BRSW",NA,"HGN",52.842316,7.032279,12.5,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"28/02/2019 00:00","31/12/2599 23:59",265834.879706847,540719.926201333
"151","NL","BRSW",NA,"HGZ",52.842316,7.032279,12.5,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"28/02/2019 00:00","31/12/2599 23:59",265834.879706847,540719.926201333
"152","NL","BRTL",NA,"HG1",53.237996,6.393218,-0.1,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"20/05/2022 00:00","31/12/2599 23:59",222167.17113576,583959.234668383
"153","NL","BRTL",NA,"HG2",53.237996,6.393218,-0.1,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"20/05/2022 00:00","31/12/2599 23:59",222167.17113576,583959.234668383
"154","NL","BRTL",NA,"HGZ",53.237996,6.393218,-0.1,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"20/05/2022 00:00","31/12/2599 23:59",222167.17113576,583959.234668383
"155","NL","BSTD",NA,"HGE",53.312297,6.692137,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"17/09/2014 00:00","11/06/2015 00:00",241973.5174749,592547.604683478
"156","NL","BSTD",NA,"HGE",53.312297,6.692137,1,0,90,0,"EpiS",1710939.813,1,"M/S**2",100,"11/06/2015 00:00","07/10/2015 12:25",241973.5174749,592547.604683478
"157","NL","BSTD",NA,"HGE",53.312297,6.692137,1,0,90,0,"EpiS",1710939.813,1,"M/S**2",200,"07/10/2015 12:25","23/10/2015 11:03",241973.5174749,592547.604683478
"158","NL","BSTD",NA,"HGE",53.312297,6.692137,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"23/10/2015 11:03","05/12/2019 13:00",241973.5174749,592547.604683478
"159","NL","BSTD",NA,"HGN",53.312297,6.692137,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"17/09/2014 00:00","11/06/2015 00:00",241973.5174749,592547.604683478
"160","NL","BSTD",NA,"HGN",53.312297,6.692137,1,0,0,0,"EpiS",1710939.813,1,"M/S**2",100,"11/06/2015 00:00","07/10/2015 12:25",241973.5174749,592547.604683478
"161","NL","BSTD",NA,"HGN",53.312297,6.692137,1,0,0,0,"EpiS",1710939.813,1,"M/S**2",200,"07/10/2015 12:25","23/10/2015 11:03",241973.5174749,592547.604683478
"162","NL","BSTD",NA,"HGN",53.312297,6.692137,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"23/10/2015 11:03","05/12/2019 13:00",241973.5174749,592547.604683478
"163","NL","BSTD",NA,"HGZ",53.312297,6.692137,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"17/09/2014 00:00","11/06/2015 00:00",241973.5174749,592547.604683478
"164","NL","BSTD",NA,"HGZ",53.312297,6.692137,1,0,0,-90,"EpiS",1710939.813,1,"M/S**2",100,"11/06/2015 00:00","07/10/2015 12:25",241973.5174749,592547.604683478
"165","NL","BSTD",NA,"HGZ",53.312297,6.692137,1,0,0,-90,"EpiS",1710939.813,1,"M/S**2",200,"07/10/2015 12:25","23/10/2015 11:03",241973.5174749,592547.604683478
"166","NL","BSTD",NA,"HGZ",53.312297,6.692137,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"23/10/2015 11:03","05/12/2019 13:00",241973.5174749,592547.604683478
"167","NL","BSTD",0,"HGE",53.31215,6.692101,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"05/12/2019 13:00","31/12/2599 23:59",241971.414844882,592531.2029517
"168","NL","BSTD",0,"HGN",53.31215,6.692101,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"05/12/2019 13:00","31/12/2599 23:59",241971.414844882,592531.2029517
"169","NL","BSTD",0,"HGZ",53.31215,6.692101,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"05/12/2019 13:00","31/12/2599 23:59",241971.414844882,592531.2029517
"170","NL","BUHZ",NA,"HGE",53.40704,6.67266,2,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"07/10/2013 00:00","06/12/2019 00:00",240487.107754477,603067.50237345
"171","NL","BUHZ",NA,"HGN",53.40704,6.67266,2,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"07/10/2013 00:00","06/12/2019 00:00",240487.107754477,603067.50237345
"172","NL","BUHZ",NA,"HGZ",53.40704,6.67266,2,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"07/10/2013 00:00","06/12/2019 00:00",240487.107754477,603067.50237345
"173","NL","BWIN",NA,"HGE",53.3112,6.74837,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"17/09/2014 00:00","07/12/2019 00:00",245723.444645202,592494.943642526
"174","NL","BWIN",NA,"HGN",53.3112,6.74837,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"17/09/2014 00:00","07/12/2019 00:00",245723.444645202,592494.943642526
"175","NL","BWIN",NA,"HGZ",53.3112,6.74837,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"17/09/2014 00:00","07/12/2019 00:00",245723.444645202,592494.943642526
"176","NL","BWIR",NA,"HGE",53.32257,6.7861,0,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"24/09/2013 00:00","31/12/2599 23:59",248213.389628419,593808.397716675
"177","NL","BWIR",NA,"HGN",53.32257,6.7861,0,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"24/09/2013 00:00","31/12/2599 23:59",248213.389628419,593808.397716675
"178","NL","BWIR",NA,"HGZ",53.32257,6.7861,0,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"24/09/2013 00:00","31/12/2599 23:59",248213.389628419,593808.397716675
"179","NL","BWSE",NA,"HGE",53.34442,6.70989,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"24/04/2013 00:00","31/12/2599 23:59",243090.959488996,596143.873736494
"180","NL","BWSE",NA,"HGN",53.34442,6.70989,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"24/04/2013 00:00","31/12/2599 23:59",243090.959488996,596143.873736494
"181","NL","BWSE",NA,"HGZ",53.34442,6.70989,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"24/04/2013 00:00","31/12/2599 23:59",243090.959488996,596143.873736494
"182","NL","BZN1",NA,"HGE",53.36567,6.77512,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"24/10/2013 00:00","01/01/2017 00:00",247389.306007105,598590.401327951
"183","NL","BZN1",NA,"HGE",53.36567,6.77512,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",100,"01/01/2017 00:00","15/12/2017 09:03",247389.306007105,598590.401327951
"184","NL","BZN1",NA,"HGE",53.36567,6.77512,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"15/12/2017 09:03","02/03/2019 00:00",247389.306007105,598590.401327951
"185","NL","BZN1",NA,"HGN",53.36567,6.77512,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"24/10/2013 00:00","01/01/2017 00:00",247389.306007105,598590.401327951
"186","NL","BZN1",NA,"HGN",53.36567,6.77512,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",100,"01/01/2017 00:00","15/12/2017 09:03",247389.306007105,598590.401327951
"187","NL","BZN1",NA,"HGN",53.36567,6.77512,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"15/12/2017 09:03","02/03/2019 00:00",247389.306007105,598590.401327951
"188","NL","BZN1",NA,"HGZ",53.36567,6.77512,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"24/10/2013 00:00","01/01/2017 00:00",247389.306007105,598590.401327951
"189","NL","BZN1",NA,"HGZ",53.36567,6.77512,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",100,"01/01/2017 00:00","15/12/2017 09:03",247389.306007105,598590.401327951
"190","NL","BZN1",NA,"HGZ",53.36567,6.77512,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"15/12/2017 09:03","02/03/2019 00:00",247389.306007105,598590.401327951
"191","NL","BZN2",NA,"HGE",53.35683,6.75474,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"23/09/2013 00:00","01/06/2020 00:00",246051.482801223,597580.699838698
"192","NL","BZN2",NA,"HGN",53.35683,6.75474,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"23/09/2013 00:00","01/06/2020 00:00",246051.482801223,597580.699838698
"193","NL","BZN2",NA,"HGZ",53.35683,6.75474,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"23/09/2013 00:00","01/06/2020 00:00",246051.482801223,597580.699838698
"194","NL","CHA1",0,"HHE",51.5043,4.9212,20,48,90,0,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"195","NL","CHA1",0,"HHN",51.5043,4.9212,20,48,0,0,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"196","NL","CHA1",0,"HHZ",51.5043,4.9212,20,48,0,-90,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"197","NL","CHA2",0,"HHE",51.5043,4.9212,20,72,90,0,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"198","NL","CHA2",0,"HHN",51.5043,4.9212,20,72,0,0,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"199","NL","CHA2",0,"HHZ",51.5043,4.9212,20,72,0,-90,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"200","NL","CHA3",0,"HHE",51.5043,4.9212,20,96,90,0,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"201","NL","CHA3",0,"HHN",51.5043,4.9212,20,96,0,0,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"202","NL","CHA3",0,"HHZ",51.5043,4.9212,20,96,0,-90,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"203","NL","CHA4",0,"HHE",51.5043,4.9212,20,120,90,0,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"204","NL","CHA4",0,"HHN",51.5043,4.9212,20,120,0,0,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"205","NL","CHA4",0,"HHZ",51.5043,4.9212,20,120,0,-90,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"206","NL","CHA5",0,"HHE",51.5043,4.9212,20,141,90,0,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"207","NL","CHA5",0,"HHN",51.5043,4.9212,20,141,0,0,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"208","NL","CHA5",0,"HHZ",51.5043,4.9212,20,141,0,-90,"SM6",284761000,10,"M/S",100,"03/07/2011 00:00","25/05/2018 00:00",122645.683191673,390690.330844368
"209","NL","CIA01",NA,"BDF",51.96884,4.92793,-1,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"04/07/2012 10:30","13/10/2016 09:30",123439.041069796,442368.606135278
"210","NL","CIA01",0,"HDF",51.96884,4.92793,-1,1,0,0,"KNMI 1000s differential microbarometer",10785.25832,0.1,"PA",100,"14/10/2016 08:30","26/07/2021 12:00",123439.041069796,442368.606135278
"211","NL","CIA02",NA,"BDF",51.96968,4.92881,-1,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"04/07/2012 10:30","13/10/2016 09:30",123500.103080957,442461.679017496
"212","NL","CIA02",0,"HDF",51.96968,4.92881,-1,1,0,0,"KNMI 1000s differential microbarometer",10785.25832,0.1,"PA",100,"14/10/2016 08:30","26/07/2021 12:00",123500.103080957,442461.679017496
"213","NL","CIA03",NA,"BDF",51.96859,4.92949,-1,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"04/07/2012 10:30","13/10/2016 09:30",123546.067186666,442340.115899573
"214","NL","CIA03",0,"HDF",51.96859,4.92949,-1,1,0,0,"KNMI 1000s differential microbarometer",10785.25832,0.1,"PA",100,"14/10/2016 08:30","26/07/2021 12:00",123546.067186666,442340.115899573
"215","NL","CIA03",1,"HDF",51.96852,4.92908,-1,1,0,0,"Hyperion Technology Group, Ltd. IFS-5000 acoustic sensor",58454.19233,0.5,"PA",100,"16/02/2024 13:40","31/12/2599 23:59",123517.843234019,442332.505543212
"216","NL","CIA04",NA,"BDF",51.96786,4.92801,-2,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"04/07/2012 10:30","13/10/2016 09:30",123443.849642743,442259.540941952
"217","NL","CIA04",0,"HDF",51.96786,4.92801,-2,1,0,0,"KNMI 1000s differential microbarometer",10785.25832,0.1,"PA",100,"14/10/2016 08:30","26/07/2021 12:00",123443.849642743,442259.540941952
"218","NL","CIA05",NA,"BDF",51.9685,4.92642,-2,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"04/07/2012 10:30","13/10/2016 09:30",123335.035875813,442331.436100913
"219","NL","CIA05",0,"HDF",51.9685,4.92642,-2,1,0,0,"KNMI 1000s differential microbarometer",10785.25832,0.1,"PA",100,"14/10/2016 08:30","26/07/2021 12:00",123335.035875813,442331.436100913
"220","NL","CIA06",NA,"BDF",51.96962,4.92692,-1,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"04/07/2012 10:30","13/10/2016 09:30",123370.184743528,442455.824595595
"221","NL","CIA06",0,"HDF",51.96962,4.92692,-1,1,0,0,"KNMI 1000s differential microbarometer",10785.25832,0.1,"PA",100,"14/10/2016 08:30","31/12/2599 23:59",123370.184743528,442455.824595595
"222","NL","CIA07",NA,"BDF",51.97071,4.92579,0,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"04/07/2012 10:30","13/10/2016 09:30",123293.303855848,442577.585600561
"223","NL","CIA07",0,"HDF",51.97071,4.92579,0,1,0,0,"KNMI 1000s differential microbarometer",10785.25832,0.1,"PA",100,"14/10/2016 08:30","31/12/2599 23:59",123293.303855848,442577.585600561
"224","NL","CIA08",NA,"BDF",51.97209,4.92395,-1,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"04/07/2012 10:30","13/10/2016 09:30",123167.845324452,442731.922703661
"225","NL","CIA08",0,"HDF",51.97209,4.92395,-1,1,0,0,"KNMI 1000s differential microbarometer",10785.25832,0.1,"PA",100,"14/10/2016 08:30","26/07/2021 12:00",123167.845324452,442731.922703661
"226","NL","CIA09",NA,"BDF",51.97421,4.92298,-1,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"04/07/2012 10:30","13/10/2016 09:30",123102.699674409,442968.209925476
"227","NL","CIA09",0,"HDF",51.97421,4.92298,-1,1,0,0,"KNMI 1000s differential microbarometer",10785.25832,0.1,"PA",100,"14/10/2016 08:30","26/07/2021 12:00",123102.699674409,442968.209925476
"228","NL","CIA10",NA,"BDF",51.97297,4.92662,-2,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"04/07/2012 10:30","13/10/2016 09:30",123351.931662957,442828.661475556
"229","NL","CIA10",0,"HDF",51.97297,4.92662,-2,1,0,0,"KNMI 1000s differential microbarometer",10785.25832,0.1,"PA",100,"14/10/2016 08:30","26/07/2021 12:00",123351.931662957,442828.661475556
"230","NL","COE",NA,"HG1",52.66055,6.783616,9.7,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"28/05/2019 00:00","31/12/2599 23:59",249473.998455881,520143.790069736
"231","NL","COE",NA,"HG2",52.66055,6.783616,9.7,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"28/05/2019 00:00","31/12/2599 23:59",249473.998455881,520143.790069736
"232","NL","COE",NA,"HGZ",52.66055,6.783616,9.7,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"28/05/2019 00:00","31/12/2599 23:59",249473.998455881,520143.790069736
"233","NL","COE2",NA,"HG1",52.632783,6.705706,8.9,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"09/03/2020 00:00","31/12/2599 23:59",244259.770941846,516955.498404054
"234","NL","COE2",NA,"HG2",52.632783,6.705706,8.9,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"09/03/2020 00:00","31/12/2599 23:59",244259.770941846,516955.498404054
"235","NL","COE2",NA,"HGZ",52.632783,6.705706,8.9,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"09/03/2020 00:00","31/12/2599 23:59",244259.770941846,516955.498404054
"236","NL","COE3",NA,"HG1",52.670353,6.652457,9.9,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"28/08/2020 00:00","31/12/2599 23:59",240582.030951469,521071.125717596
"237","NL","COE3",NA,"HG2",52.670353,6.652457,9.9,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"28/08/2020 00:00","31/12/2599 23:59",240582.030951469,521071.125717596
"238","NL","COE3",NA,"HGZ",52.670353,6.652457,9.9,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"28/08/2020 00:00","31/12/2599 23:59",240582.030951469,521071.125717596
"239","NL","COE4",NA,"HG1",52.659759,6.745131,10.7,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"26/06/2020 00:00","31/12/2599 23:59",246872.171672765,520006.186069879
"240","NL","COE4",NA,"HG2",52.659759,6.745131,10.7,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"26/06/2020 00:00","31/12/2599 23:59",246872.171672765,520006.186069879
"241","NL","COE4",NA,"HGZ",52.659759,6.745131,10.7,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"26/06/2020 00:00","31/12/2599 23:59",246872.171672765,520006.186069879
"242","NL","CTSN",NA,"HDF",50.7592,5.9403,151,1,0,0,"Hyperion Technology Group, Ltd. IFS-5000 acoustic sensor",37717.69365,0.5,"PA",100,"15/11/2022 12:30","31/12/2599 23:59",194029.115872935,307841.934766623
"243","NL","CTSN",NA,"HGZ",50.7592,5.9403,151,1,0,0,"Hyperion Technology Group, Ltd. IFS-5000 acoustic sensor",394688.7229,0.5,"M/S**2",100,"15/11/2022 12:30","31/12/2599 23:59",194029.115872935,307841.934766623
"244","NL","DBLS",NA,"HG1",52.839142,6.049736,2.4,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"17/09/2020 00:00","31/12/2599 23:59",199642.706481173,539308.910729227
"245","NL","DBLS",NA,"HG2",52.839142,6.049736,2.4,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"17/09/2020 00:00","31/12/2599 23:59",199642.706481173,539308.910729227
"246","NL","DBLS",NA,"HGZ",52.839142,6.049736,2.4,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"17/09/2020 00:00","31/12/2599 23:59",199642.706481173,539308.910729227
"247","NL","DBN",NA,"BHE",52.1017,5.1767,3,0,90,0,"SL220",33746000,1,"M/S",20,"25/11/1997 00:00","30/06/2018 23:59",140577.134387868,457071.561984034
"248","NL","DBN",NA,"BHN",52.1017,5.1767,3,0,0,0,"SL220",33746000,1,"M/S",20,"25/11/1997 00:00","30/06/2018 23:59",140577.134387868,457071.561984034
"249","NL","DBN",NA,"BHZ",52.1017,5.1767,3,0,0,-90,"SL210",32310000,1,"M/S",20,"25/11/1997 00:00","30/06/2018 23:59",140577.134387868,457071.561984034
"250","NL","DBN",1,"BHE",52.1017,5.1767,3,0,90,0,"STS-2",629145000,1,"M/S",40,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"251","NL","DBN",1,"BHN",52.1017,5.1767,3,0,0,0,"STS-2",629145000,1,"M/S",40,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"252","NL","DBN",1,"BHZ",52.1017,5.1767,3,0,0,-90,"STS-2",629145000,1,"M/S",40,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"253","NL","DBN",1,"HHE",52.1017,5.1767,3,0,90,0,"STS-2",629145000,1,"M/S",100,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"254","NL","DBN",1,"HHN",52.1017,5.1767,3,0,0,0,"STS-2",629145000,1,"M/S",100,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"255","NL","DBN",1,"HHZ",52.1017,5.1767,3,0,0,-90,"STS-2",629145000,1,"M/S",100,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"256","NL","DBN",1,"LCE",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1e+06,0,"S",1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"257","NL","DBN",1,"LCQ",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1,0,"PERCENT",1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"258","NL","DBN",1,"LHE",52.1017,5.1767,3,0,90,0,"STS-2",629145000,1,"M/S",1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"259","NL","DBN",1,"LHN",52.1017,5.1767,3,0,0,0,"STS-2",629145000,1,"M/S",1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"260","NL","DBN",1,"LHZ",52.1017,5.1767,3,0,0,-90,"STS-2",629145000,1,"M/S",1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"261","NL","DBN",1,"VCO",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",6.66667,0,"V",0.1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"262","NL","DBN",1,"VEA",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1000,0,"A",0.1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"263","NL","DBN",1,"VEC",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1000,0,"A",0.1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"264","NL","DBN",1,"VEP",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",6.66667,0,"V",0.1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"265","NL","DBN",1,"VFP",52.1017,5.1767,3,0,0,0,"Synthetic State of Health (SOH)",1,0.01,"COUNTS",0.1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"266","NL","DBN",1,"VKI",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1,0,"CELSIUS",0.1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"267","NL","DBN",1,"VMU",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"268","NL","DBN",1,"VMV",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"269","NL","DBN",1,"VMW",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"01/07/2018 00:00","31/12/2599 23:59",140577.134387868,457071.561984034
"270","NL","DBN01",NA,"BDF",52.09887,5.17589,4,1,0,-90,"KNMI microbarometer",580.0821622,1,"PA",40,"21/08/2002 14:30","28/07/2013 14:30",140520.720487805,456756.860118641
"271","NL","DBN01",0,"HDF",52.098852,5.175884,3,1,0,0,"KNMI 500s differential microbarometer",10785.25832,0.1,"PA",100,"05/10/2014 00:00","24/06/2016 10:00",140520.303539936,456754.858652873
"272","NL","DBN01",1,"HDF",52.098852,5.175884,3,1,0,0,"KNMI 500s differential microbarometer",10785.25832,0.1,"PA",100,"24/06/2016 10:00","31/12/2599 23:59",140520.303539936,456754.858652873
"273","NL","DBN01",2,"CDF",52.098852,5.175884,3,1,0,0,"Hyperion Technology Group, Ltd. IFS-5000 acoustic sensor",58780.2427,0.5,"PA",500,"24/01/2023 09:30","31/12/2599 23:59",140520.303539936,456754.858652873
