"","Network","Station","Channel","Latitude","Longitude","StartTime","EndTime","Xcoord","Ycoord","Channel3","Start_Year","End_Year","Start_date","End_date"
"1593","NL","G612","HHZ",53.381855,6.681333,"2015-11-27T00:00:00","2599-12-31T23:59:59",241114.2716,600275.16,"Z",2015,2599,"2015-11-27","2599-12-31"
"1594","NL","G613","HHZ",53.381855,6.681333,"2015-11-27T00:00:00","2599-12-31T23:59:59",241114.2716,600275.16,"Z",2015,2599,"2015-11-27","2599-12-31"
"1595","NL","G614","HHZ",53.381855,6.681333,"2015-11-27T00:00:00","2599-12-31T23:59:59",241114.2716,600275.16,"Z",2015,2599,"2015-11-27","2599-12-31"
"1596","NL","G620","HGZ",53.38698,6.841949,"2015-09-08T00:00:00","2599-12-31T23:59:59",251789.5467,601049.6507,"Z",2015,2599,"2015-09-08","2599-12-31"
"1597","NL","G621","HHZ",53.38698,6.841949,"2015-09-08T00:00:00","2599-12-31T23:59:59",251789.5467,601049.6507,"Z",2015,2599,"2015-09-08","2599-12-31"
"1598","NL","G622","HHZ",53.38698,6.841949,"2015-09-08T00:00:00","2599-12-31T23:59:59",251789.5467,601049.6507,"Z",2015,2599,"2015-09-08","2599-12-31"
"1599","NL","G623","HHZ",53.38698,6.841949,"2015-09-08T00:00:00","2599-12-31T23:59:59",251789.5467,601049.6507,"Z",2015,2599,"2015-09-08","2599-12-31"
"1600","NL","G624","HHZ",53.38698,6.841949,"2015-09-08T00:00:00","2599-12-31T23:59:59",251789.5467,601049.6507,"Z",2015,2599,"2015-09-08","2599-12-31"
"1601","NL","G630","HGZ",53.33143,6.910878,"2015-09-15T00:00:00","2599-12-31T23:59:59",256506.0921,594963.1148,"Z",2015,2599,"2015-09-15","2599-12-31"
"1602","NL","G631","HHZ",53.33143,6.910878,"2015-09-15T00:00:00","2599-12-31T23:59:59",256506.0921,594963.1148,"Z",2015,2599,"2015-09-15","2599-12-31"
"1603","NL","G632","HHZ",53.33143,6.910878,"2015-09-15T00:00:00","2599-12-31T23:59:59",256506.0921,594963.1148,"Z",2015,2599,"2015-09-15","2599-12-31"
"1604","NL","G633","HHZ",53.33143,6.910878,"2015-09-15T00:00:00","2599-12-31T23:59:59",256506.0921,594963.1148,"Z",2015,2599,"2015-09-15","2599-12-31"
"1605","NL","G634","HHZ",53.33143,6.910878,"2015-09-15T00:00:00","2599-12-31T23:59:59",256506.0921,594963.1148,"Z",2015,2599,"2015-09-15","2599-12-31"
"1606","NL","G640","HGZ",53.220726,7.038012,"2015-09-15T00:00:00","2599-12-31T23:59:59",265257.161,582831.7239,"Z",2015,2599,"2015-09-15","2599-12-31"
"1607","NL","G641","HHZ",53.220726,7.038012,"2015-09-15T00:00:00","2599-12-31T23:59:59",265257.161,582831.7239,"Z",2015,2599,"2015-09-15","2599-12-31"
"1608","NL","G642","HHZ",53.220726,7.038012,"2015-09-15T00:00:00","2599-12-31T23:59:59",265257.161,582831.7239,"Z",2015,2599,"2015-09-15","2599-12-31"
"1609","NL","G643","HHZ",53.220726,7.038012,"2015-09-15T00:00:00","2599-12-31T23:59:59",265257.161,582831.7239,"Z",2015,2599,"2015-09-15","2599-12-31"
"1610","NL","G644","HHZ",53.220726,7.038012,"2015-09-15T00:00:00","2599-12-31T23:59:59",265257.161,582831.7239,"Z",2015,2599,"2015-09-15","2599-12-31"
"1611","NL","G650","HGZ",53.169216,6.95428,"2015-11-30T00:00:00","2599-12-31T23:59:59",259790.0469,576975.2505,"Z",2015,2599,"2015-11-30","2599-12-31"
"1612","NL","G651","HHZ",53.169216,6.95428,"2015-11-30T00:00:00","2599-12-31T23:59:59",259790.0469,576975.2505,"Z",2015,2599,"2015-11-30","2599-12-31"
"1613","NL","G652","HHZ",53.169216,6.95428,"2015-11-30T00:00:00","2599-12-31T23:59:59",259790.0469,576975.2505,"Z",2015,2599,"2015-11-30","2599-12-31"
"1614","NL","G653","HHZ",53.169216,6.95428,"2015-11-30T00:00:00","2599-12-31T23:59:59",259790.0469,576975.2505,"Z",2015,2599,"2015-11-30","2599-12-31"
"1615","NL","G654","HHZ",53.169216,6.95428,"2015-11-30T00:00:00","2599-12-31T23:59:59",259790.0469,576975.2505,"Z",2015,2599,"2015-11-30","2599-12-31"
"1616","NL","G660","HGZ",53.179398,6.585236,"2015-11-27T00:00:00","2599-12-31T23:59:59",235095.1159,577634.714,"Z",2015,2599,"2015-11-27","2599-12-31"
"1617","NL","G661","HHZ",53.179398,6.585236,"2015-11-27T00:00:00","2599-12-31T23:59:59",235095.1159,577634.714,"Z",2015,2599,"2015-11-27","2599-12-31"
"1618","NL","G662","HHZ",53.179398,6.585236,"2015-11-27T00:00:00","2599-12-31T23:59:59",235095.1159,577634.714,"Z",2015,2599,"2015-11-27","2599-12-31"
"1619","NL","G663","HHZ",53.179398,6.585236,"2015-11-27T00:00:00","2599-12-31T23:59:59",235095.1159,577634.714,"Z",2015,2599,"2015-11-27","2599-12-31"
"1620","NL","G664","HHZ",53.179398,6.585236,"2015-11-27T00:00:00","2599-12-31T23:59:59",235095.1159,577634.714,"Z",2015,2599,"2015-11-27","2599-12-31"
"1621","NL","G670","HGZ",53.32134,6.822783,"2015-10-29T00:00:00","2599-12-31T23:59:59",250660.2176,593719.6573,"Z",2015,2599,"2015-10-29","2599-12-31"
"1622","NL","G671","HHZ",53.32134,6.822783,"2015-10-29T00:00:00","2599-12-31T23:59:59",250660.2176,593719.6573,"Z",2015,2599,"2015-10-29","2599-12-31"
"1623","NL","G672","HHZ",53.32134,6.822783,"2015-10-29T00:00:00","2599-12-31T23:59:59",250660.2176,593719.6573,"Z",2015,2599,"2015-10-29","2599-12-31"
"1624","NL","G673","HHZ",53.32134,6.822783,"2015-10-29T00:00:00","2599-12-31T23:59:59",250660.2176,593719.6573,"Z",2015,2599,"2015-10-29","2599-12-31"
"1625","NL","G674","HHZ",53.32134,6.822783,"2015-10-29T00:00:00","2599-12-31T23:59:59",250660.2176,593719.6573,"Z",2015,2599,"2015-10-29","2599-12-31"
"1626","NL","G680","HGZ",53.235077,6.63466,"2015-09-16T00:00:00","2599-12-31T23:59:59",238291.8533,583886.6282,"Z",2015,2599,"2015-09-16","2599-12-31"
"1627","NL","G681","HHZ",53.235077,6.63466,"2015-09-16T00:00:00","2599-12-31T23:59:59",238291.8533,583886.6282,"Z",2015,2599,"2015-09-16","2599-12-31"
"1628","NL","G682","HHZ",53.235077,6.63466,"2015-09-16T00:00:00","2599-12-31T23:59:59",238291.8533,583886.6282,"Z",2015,2599,"2015-09-16","2599-12-31"
"1629","NL","G683","HHZ",53.235077,6.63466,"2015-09-16T00:00:00","2599-12-31T23:59:59",238291.8533,583886.6282,"Z",2015,2599,"2015-09-16","2599-12-31"
"1630","NL","G684","HHZ",53.235077,6.63466,"2015-09-16T00:00:00","2599-12-31T23:59:59",238291.8533,583886.6282,"Z",2015,2599,"2015-09-16","2599-12-31"
"1631","NL","G690","HGZ",53.212837,6.643776,"2015-10-22T00:00:00","2599-12-31T23:59:59",238943.6634,581422.3842,"Z",2015,2599,"2015-10-22","2599-12-31"
"1632","NL","G691","HHZ",53.212837,6.643776,"2015-10-22T00:00:00","2599-12-31T23:59:59",238943.6634,581422.3842,"Z",2015,2599,"2015-10-22","2599-12-31"
"1633","NL","G692","HHZ",53.212837,6.643776,"2015-10-22T00:00:00","2599-12-31T23:59:59",238943.6634,581422.3842,"Z",2015,2599,"2015-10-22","2599-12-31"
"1634","NL","G693","HHZ",53.212837,6.643776,"2015-10-22T00:00:00","2599-12-31T23:59:59",238943.6634,581422.3842,"Z",2015,2599,"2015-10-22","2599-12-31"
"1635","NL","G694","HHZ",53.212837,6.643776,"2015-10-22T00:00:00","2599-12-31T23:59:59",238943.6634,581422.3842,"Z",2015,2599,"2015-10-22","2599-12-31"
"1636","NL","G700","HGZ",53.240704,6.537895,"2016-04-28T00:00:00","2599-12-31T23:59:59",231821.2967,584405.227,"Z",2016,2599,"2016-04-28","2599-12-31"
"1637","NL","G701","HHZ",53.240704,6.537895,"2016-04-28T00:00:00","2599-12-31T23:59:59",231821.2967,584405.227,"Z",2016,2599,"2016-04-28","2599-12-31"
"1638","NL","G702","HHZ",53.240704,6.537895,"2016-04-28T00:00:00","2599-12-31T23:59:59",231821.2967,584405.227,"Z",2016,2599,"2016-04-28","2599-12-31"
"1639","NL","G703","HHZ",53.240704,6.537895,"2016-04-28T00:00:00","2599-12-31T23:59:59",231821.2967,584405.227,"Z",2016,2599,"2016-04-28","2599-12-31"
"1640","NL","G704","HHZ",53.240704,6.537895,"2016-04-28T00:00:00","2599-12-31T23:59:59",231821.2967,584405.227,"Z",2016,2599,"2016-04-28","2599-12-31"
"1641","NL","G710","HGZ",53.148299,6.650657,"2017-12-04T00:00:00","2599-12-31T23:59:59",239529.2655,574248.8659,"Z",2017,2599,"2017-12-04","2599-12-31"
"1642","NL","G720","HGZ",53.246248,6.479189,"2018-06-04T00:00:00","2599-12-31T23:59:59",227892.8751,584961.144,"Z",2018,2599,"2018-06-04","2599-12-31"
"1643","NL","G730","HGZ",53.271889,6.430106,"2017-12-04T00:00:00","2599-12-31T23:59:59",224575.2795,587765.9871,"Z",2017,2599,"2017-12-04","2599-12-31"
"1644","NL","G740","HGZ",53.304267,6.389409,"2017-12-04T00:00:00","2599-12-31T23:59:59",221810.2067,591330.6084,"Z",2017,2599,"2017-12-04","2599-12-31"
"1645","NL","G750","HGZ",53.307755,6.487526,"2017-12-04T00:00:00","2599-12-31T23:59:59",228344.7471,591814.2939,"Z",2017,2599,"2017-12-04","2599-12-31"
"1646","NL","G760","HGZ",53.350715,6.390067,"2017-12-04T00:00:00","2599-12-31T23:59:59",221782.0376,596500.2496,"Z",2017,2599,"2017-12-04","2599-12-31"
"1647","NL","G770","HGZ",53.340286,6.330437,"2017-12-04T00:00:00","2599-12-31T23:59:59",217826.5577,595285.9315,"Z",2017,2599,"2017-12-04","2599-12-31"
"1648","NL","G780","HGZ",53.364822,6.489397,"2017-12-04T00:00:00","2599-12-31T23:59:59",228372.1869,598166.9107,"Z",2017,2599,"2017-12-04","2599-12-31"
"1649","NL","G790","HGZ",53.383557,6.331927,"2017-12-04T00:00:00","2599-12-31T23:59:59",217862.5691,600102.8017,"Z",2017,2599,"2017-12-04","2599-12-31"
"1650","NL","G800","HGZ",53.415374,6.487625,"2017-12-04T00:00:00","2599-12-31T23:59:59",228168.1729,603790.8986,"Z",2017,2599,"2017-12-04","2599-12-31"
"1651","NL","G81B","BHZ",53.31035,6.677621,"2018-08-29T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"Z",2018,2599,"2018-08-29","2599-12-31"
"1652","NL","G81B","HHZ",53.31035,6.677621,"2018-08-29T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"Z",2018,2599,"2018-08-29","2599-12-31"
"1653","NL","G81B","LHZ",53.31035,6.677621,"2018-08-29T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"Z",2018,2599,"2018-08-29","2599-12-31"
"1654","NL","G82B","BHZ",53.22525,6.724121,"2018-08-14T00:00:00","2599-12-31T23:59:59",244284.9563,582900.2906,"Z",2018,2599,"2018-08-14","2599-12-31"
"1655","NL","G82B","HHZ",53.22525,6.724121,"2018-08-14T00:00:00","2599-12-31T23:59:59",244284.9563,582900.2906,"Z",2018,2599,"2018-08-14","2599-12-31"
"1656","NL","G82B","LHZ",53.22525,6.724121,"2018-08-14T00:00:00","2599-12-31T23:59:59",244284.9563,582900.2906,"Z",2018,2599,"2018-08-14","2599-12-31"
"1657","NL","G83B","BHZ",53.14844,6.930871,"2018-08-14T00:00:00","2599-12-31T23:59:59",258274.3922,574629.7178,"Z",2018,2599,"2018-08-14","2599-12-31"
"1658","NL","G83B","HHZ",53.14844,6.930871,"2018-08-14T00:00:00","2599-12-31T23:59:59",258274.3922,574629.7178,"Z",2018,2599,"2018-08-14","2599-12-31"
"1659","NL","G83B","LHZ",53.14844,6.930871,"2018-08-14T00:00:00","2599-12-31T23:59:59",258274.3922,574629.7178,"Z",2018,2599,"2018-08-14","2599-12-31"
"1660","NL","G84B","BHZ",53.220726,7.038012,"2018-08-14T00:00:00","2599-12-31T23:59:59",265257.161,582831.7239,"Z",2018,2599,"2018-08-14","2599-12-31"
"1661","NL","G84B","HHZ",53.220726,7.038012,"2018-08-14T00:00:00","2599-12-31T23:59:59",265257.161,582831.7239,"Z",2018,2599,"2018-08-14","2599-12-31"
"1662","NL","G84B","LHZ",53.220726,7.038012,"2018-08-14T00:00:00","2599-12-31T23:59:59",265257.161,582831.7239,"Z",2018,2599,"2018-08-14","2599-12-31"
"1663","NL","GK010","HGZ",53.290633,6.247106,"2019-01-11T00:00:00","2599-12-31T23:59:59",212342.2678,589690.6115,"Z",2019,2599,"2019-01-11","2599-12-31"
"1664","NL","GK011","HHZ",53.290633,6.247106,"2019-01-11T00:00:00","2599-12-31T23:59:59",212342.2678,589690.6115,"Z",2019,2599,"2019-01-11","2599-12-31"
"1665","NL","GK012","HHZ",53.290633,6.247106,"2019-01-11T00:00:00","2599-12-31T23:59:59",212342.2678,589690.6115,"Z",2019,2599,"2019-01-11","2599-12-31"
"1666","NL","GK013","HHZ",53.290633,6.247106,"2019-01-11T00:00:00","2599-12-31T23:59:59",212342.2678,589690.6115,"Z",2019,2599,"2019-01-11","2599-12-31"
"1667","NL","GK014","HHZ",53.290633,6.247106,"2019-01-11T00:00:00","2599-12-31T23:59:59",212342.2678,589690.6115,"Z",2019,2599,"2019-01-11","2599-12-31"
"1668","NL","GK020","HGZ",53.300992,6.292682,"2018-11-26T00:00:00","2599-12-31T23:59:59",215366.8885,590880.6963,"Z",2018,2599,"2018-11-26","2599-12-31"
"1669","NL","GK021","HHZ",53.300992,6.292682,"2018-11-26T00:00:00","2599-12-31T23:59:59",215366.8885,590880.6963,"Z",2018,2599,"2018-11-26","2599-12-31"
"1670","NL","GK022","HHZ",53.300992,6.292682,"2018-11-26T00:00:00","2599-12-31T23:59:59",215366.8885,590880.6963,"Z",2018,2599,"2018-11-26","2599-12-31"
"1671","NL","GK023","HHZ",53.300992,6.292682,"2018-11-26T00:00:00","2599-12-31T23:59:59",215366.8885,590880.6963,"Z",2018,2599,"2018-11-26","2599-12-31"
"1672","NL","GK024","HHZ",53.300992,6.292682,"2018-11-26T00:00:00","2599-12-31T23:59:59",215366.8885,590880.6963,"Z",2018,2599,"2018-11-26","2599-12-31"
"1673","NL","GK030","HGZ",53.282677,6.305645,"2018-06-07T00:00:00","2599-12-31T23:59:59",216257.089,588853.4375,"Z",2018,2599,"2018-06-07","2599-12-31"
"1674","NL","GK031","HHZ",53.282677,6.305645,"2018-06-07T00:00:00","2599-12-31T23:59:59",216257.089,588853.4375,"Z",2018,2599,"2018-06-07","2599-12-31"
"1675","NL","GK032","HHZ",53.282677,6.305645,"2018-06-07T00:00:00","2599-12-31T23:59:59",216257.089,588853.4375,"Z",2018,2599,"2018-06-07","2599-12-31"
"1676","NL","GK033","HHZ",53.282677,6.305645,"2018-06-07T00:00:00","2599-12-31T23:59:59",216257.089,588853.4375,"Z",2018,2599,"2018-06-07","2599-12-31"
"1677","NL","GK034","HHZ",53.282677,6.305645,"2018-06-07T00:00:00","2599-12-31T23:59:59",216257.089,588853.4375,"Z",2018,2599,"2018-06-07","2599-12-31"
"1678","NL","GK040","HGZ",53.246199,6.326054,"2019-01-11T00:00:00","2599-12-31T23:59:59",217671.1919,584811.5442,"Z",2019,2599,"2019-01-11","2599-12-31"
"1679","NL","GK041","HHZ",53.246199,6.326054,"2019-01-11T00:00:00","2599-12-31T23:59:59",217671.1919,584811.5442,"Z",2019,2599,"2019-01-11","2599-12-31"
"1680","NL","GK042","HHZ",53.246199,6.326054,"2019-01-11T00:00:00","2599-12-31T23:59:59",217671.1919,584811.5442,"Z",2019,2599,"2019-01-11","2599-12-31"
"1681","NL","GK043","HHZ",53.246199,6.326054,"2019-01-11T00:00:00","2599-12-31T23:59:59",217671.1919,584811.5442,"Z",2019,2599,"2019-01-11","2599-12-31"
"1682","NL","GK044","HHZ",53.246199,6.326054,"2019-01-11T00:00:00","2599-12-31T23:59:59",217671.1919,584811.5442,"Z",2019,2599,"2019-01-11","2599-12-31"
"1683","NL","GRP","HGZ",53.178809,5.977915,"2020-06-26T00:00:00","2599-12-31T23:59:59",194493.7218,577065.0774,"Z",2020,2599,"2020-06-26","2599-12-31"
"1684","NL","GUR1","BHZ",51.1687,5.7846,"2006-01-27T00:00:00","2599-12-31T23:59:59",182794.7609,353326.9523,"Z",2006,2599,"2006-01-27","2599-12-31"
"1685","NL","HGN","BHZ",50.764,5.9317,"2001-06-06T00:00:00","2003-10-24T00:00:00",193418.3014,308371.3776,"Z",2001,2003,"2001-06-06","2003-10-24"
"1686","NL","HGN","BHZ",50.764,5.9317,"2003-02-04T00:00:00","2003-10-24T00:00:00",193418.3014,308371.3776,"Z",2003,2003,"2003-02-04","2003-10-24"
"1687","NL","HGN","BHZ",50.764,5.9317,"2003-10-24T00:00:00","2009-04-27T00:00:00",193418.3014,308371.3776,"Z",2003,2009,"2003-10-24","2009-04-27"
"1688","NL","HGN","BHZ",50.764,5.9317,"2009-04-27T00:00:00","2599-12-31T23:59:59",193418.3014,308371.3776,"Z",2009,2599,"2009-04-27","2599-12-31"
"1689","NL","HLB","EHZ",53.14647,7.003581,"2018-09-01T00:00:00","2599-12-31T23:59:59",263143.1988,574517.1847,"Z",2018,2599,"2018-09-01","2599-12-31"
"1690","NL","HLB","EPZ",53.14647,7.003581,"2018-09-01T00:00:00","2599-12-31T23:59:59",263143.1988,574517.1847,"Z",2018,2599,"2018-09-01","2599-12-31"
"1691","NL","HLG","EHZ",53.149107,7.0071,"2018-09-01T00:00:00","2599-12-31T23:59:59",263372.0119,574815.884,"Z",2018,2599,"2018-09-01","2599-12-31"
"1692","NL","HLG","EPZ",53.149107,7.0071,"2018-09-01T00:00:00","2599-12-31T23:59:59",263372.0119,574815.884,"Z",2018,2599,"2018-09-01","2599-12-31"
"1693","NL","HLH","EHZ",53.140398,7.00655,"2018-09-01T00:00:00","2599-12-31T23:59:59",263357,573846.0292,"Z",2018,2599,"2018-09-01","2599-12-31"
"1694","NL","HLH","EPZ",53.140398,7.00655,"2018-09-01T00:00:00","2599-12-31T23:59:59",263357,573846.0292,"Z",2018,2599,"2018-09-01","2599-12-31"
"1695","NL","HLK","EHZ",53.144981,7.009606,"2018-09-01T00:00:00","2599-12-31T23:59:59",263549.9829,574360.5666,"Z",2018,2599,"2018-09-01","2599-12-31"
"1696","NL","HLK","EPZ",53.144981,7.009606,"2018-09-01T00:00:00","2599-12-31T23:59:59",263549.9829,574360.5666,"Z",2018,2599,"2018-09-01","2599-12-31"
"1697","NL","HOEV","HGZ",52.90249,6.105469,"2020-09-17T00:00:00","2599-12-31T23:59:59",203327.8939,546393.8253,"Z",2020,2599,"2020-09-17","2599-12-31"
"1698","NL","HRDB","HGZ",52.577012,6.625918,"2020-04-14T00:00:00","2599-12-31T23:59:59",238964.9573,510654.9538,"Z",2020,2599,"2020-04-14","2599-12-31"
"1699","NL","HRKB","BHZ",51.1879,6.1678,"2018-06-08T00:00:00","2599-12-31T23:59:59",209572.9857,355679.0456,"Z",2018,2599,"2018-06-08","2599-12-31"
"1700","NL","HWF1","HHZ",53.071,6.3512,"1995-06-02T00:00:00","2010-11-24T00:00:00",219610.562,565337.4459,"Z",1995,2010,"1995-06-02","2010-11-24"
"1701","NL","HWF1","HHZ",53.071,6.3512,"2010-11-24T00:00:00","2016-06-13T11:00:00",219610.562,565337.4459,"Z",2010,2016,"2010-11-24","2016-06-13"
"1702","NL","HWF1","HHZ",53.071,6.3512,"2016-06-13T11:00:00","2599-12-31T23:59:59",219610.562,565337.4459,"Z",2016,2599,"2016-06-13","2599-12-31"
"1703","NL","HWF2","HHZ",53.071,6.3512,"1995-06-02T00:00:00","2010-11-24T00:00:00",219610.562,565337.4459,"Z",1995,2010,"1995-06-02","2010-11-24"
"1704","NL","HWF2","HHZ",53.071,6.3512,"2010-11-24T00:00:00","2016-06-13T11:00:00",219610.562,565337.4459,"Z",2010,2016,"2010-11-24","2016-06-13"
"1705","NL","HWF2","HHZ",53.071,6.3512,"2016-06-13T11:00:00","2599-12-31T23:59:59",219610.562,565337.4459,"Z",2016,2599,"2016-06-13","2599-12-31"
"1706","NL","HWF3","HHZ",53.071,6.3512,"1995-06-02T00:00:00","2010-11-24T00:00:00",219610.562,565337.4459,"Z",1995,2010,"1995-06-02","2010-11-24"
"1707","NL","HWF3","HHZ",53.071,6.3512,"2010-11-24T00:00:00","2016-06-13T11:00:00",219610.562,565337.4459,"Z",2010,2016,"2010-11-24","2016-06-13"
"1708","NL","HWF3","HHZ",53.071,6.3512,"2016-06-13T11:00:00","2599-12-31T23:59:59",219610.562,565337.4459,"Z",2016,2599,"2016-06-13","2599-12-31"
"1709","NL","HWF4","HHZ",53.071,6.3512,"1995-06-02T00:00:00","2010-11-24T00:00:00",219610.562,565337.4459,"Z",1995,2010,"1995-06-02","2010-11-24"
"1710","NL","HWF4","HHZ",53.071,6.3512,"2010-11-24T00:00:00","2016-06-13T11:00:00",219610.562,565337.4459,"Z",2010,2016,"2010-11-24","2016-06-13"
"1711","NL","HWF4","HHZ",53.071,6.3512,"2016-06-13T11:00:00","2599-12-31T23:59:59",219610.562,565337.4459,"Z",2016,2599,"2016-06-13","2599-12-31"
"1712","NL","J01","HHZ",52.76501,5.05455,"2014-06-01T00:00:00","2599-12-31T23:59:59",132546.7769,530906.5484,"Z",2014,2599,"2014-06-01","2599-12-31"
"1713","NL","J02","HHZ",52.725492,5.194842,"2018-09-01T00:00:00","2599-12-31T23:59:59",142004.3306,526474.8353,"Z",2018,2599,"2018-09-01","2599-12-31"
"1714","NL","KLWL","HGZ",51.775453,4.440561,"2020-10-15T00:00:00","2599-12-31T23:59:59",89668.17769,421178.472,"Z",2020,2599,"2020-10-15","2599-12-31"
"1715","NL","KMP","HGZ",53.320564,6.19197,"2021-10-01T00:00:00","2599-12-31T23:59:59",208628.395,592979.0686,"Z",2021,2599,"2021-10-01","2599-12-31"
"1716","NL","L1061","HHZ",52.87542,6.98441,"2018-07-06T00:00:00","2599-12-31T23:59:59",262528.6486,544330.6228,"Z",2018,2599,"2018-07-06","2599-12-31"
"1717","NL","L1062","HHZ",52.87386,6.98293,"2018-07-06T00:00:00","2599-12-31T23:59:59",262432.8589,544154.8551,"Z",2018,2599,"2018-07-06","2599-12-31"
"1718","NL","L1063","HHZ",52.87386,6.9859,"2018-07-06T00:00:00","2599-12-31T23:59:59",262632.7926,544159.2791,"Z",2018,2599,"2018-07-06","2599-12-31"
"1719","NL","L1064","HHZ",52.87438,6.98441,"2018-07-06T00:00:00","2599-12-31T23:59:59",262531.209,544214.9133,"Z",2018,2599,"2018-07-06","2599-12-31"
"1720","NL","L1065","HHZ",52.87438,6.98441,"2018-07-06T00:00:00","2599-12-31T23:59:59",262531.209,544214.9133,"Z",2018,2599,"2018-07-06","2599-12-31"
"1721","NL","L1066","HHZ",52.87438,6.98441,"2018-07-06T00:00:00","2599-12-31T23:59:59",262531.209,544214.9133,"Z",2018,2599,"2018-07-06","2599-12-31"
"1722","NL","L1067","HHZ",52.87438,6.98441,"2018-07-06T00:00:00","2599-12-31T23:59:59",262531.209,544214.9133,"Z",2018,2599,"2018-07-06","2599-12-31"
"1723","NL","L1071","HHZ",52.9213,7.09626,"2018-03-02T00:00:00","2599-12-31T23:59:59",269936.8929,549607.5325,"Z",2018,2599,"2018-03-02","2599-12-31"
"1724","NL","L1072","HHZ",52.92051,7.09358,"2018-03-02T00:00:00","2599-12-31T23:59:59",269758.7603,549515.3739,"Z",2018,2599,"2018-03-02","2599-12-31"
"1725","NL","L1073","HHZ",52.9195,7.09605,"2018-03-02T00:00:00","2599-12-31T23:59:59",269927.5145,549406.9342,"Z",2018,2599,"2018-03-02","2599-12-31"
"1726","NL","L1074","HHZ",52.92044,7.0953,"2018-03-02T00:00:00","2599-12-31T23:59:59",269874.6046,549510.3223,"Z",2018,2599,"2018-03-02","2599-12-31"
"1727","NL","L1075","HHZ",52.92044,7.0953,"2018-03-02T00:00:00","2599-12-31T23:59:59",269874.6046,549510.3223,"Z",2018,2599,"2018-03-02","2599-12-31"
"1728","NL","L1076","HHZ",52.92044,7.0953,"2018-03-02T00:00:00","2599-12-31T23:59:59",269874.6046,549510.3223,"Z",2018,2599,"2018-03-02","2599-12-31"
"1729","NL","L1077","HHZ",52.92044,7.0953,"2018-03-02T00:00:00","2599-12-31T23:59:59",269874.6046,549510.3223,"Z",2018,2599,"2018-03-02","2599-12-31"
"1730","NL","L2061","HHZ",52.80937,6.8247,"2018-03-02T10:47:00","2019-02-15T12:00:00",251923.8562,536755.783,"Z",2018,2019,"2018-03-02","2019-02-15"
"1731","NL","L2061","HHZ",52.80937,6.8247,"2019-02-15T12:00:00","2020-02-03T12:05:00",251923.8562,536755.783,"Z",2019,2020,"2019-02-15","2020-02-03"
"1732","NL","L2061","HHZ",52.80937,6.8247,"2020-02-03T12:05:00","2599-12-31T23:59:59",251923.8562,536755.783,"Z",2020,2599,"2020-02-03","2599-12-31"
"1733","NL","L2062","HHZ",52.81106,6.82368,"2018-03-02T10:47:00","2019-02-15T12:00:00",251851.3483,536942.4455,"Z",2018,2019,"2018-03-02","2019-02-15"
"1734","NL","L2062","HHZ",52.81106,6.82368,"2019-02-15T12:00:00","2020-02-03T12:05:00",251851.3483,536942.4455,"Z",2019,2020,"2019-02-15","2020-02-03"
"1735","NL","L2062","HHZ",52.81106,6.82368,"2020-02-03T12:05:00","2599-12-31T23:59:59",251851.3483,536942.4455,"Z",2020,2599,"2020-02-03","2599-12-31"
"1736","NL","L2063","HHZ",52.80968,6.82178,"2018-03-02T10:47:00","2019-02-15T12:00:00",251726.3066,536786.3592,"Z",2018,2019,"2018-03-02","2019-02-15"
